order_id;tanggal_transaksi;tanggal;bulan;bulan_num;tahun;hari;jam;channel_penjualan;store_id;store_name;tipe_toko;kota;provinsi;customer_id;jenis_kelamin;kelompok_usia;tipe_pelanggan;product_id;nama_produk;kategori;sub_kategori;brand;qty;harga_list;harga_jual;diskon_persen;total_penjualan;biaya_produksi;biaya_pengiriman;biaya_platform;biaya_packing;total_biaya;profit;margin_persen;metode_pembayaran;event_promo
ORD031317;27/07/2024 17:59;27/07/2024;July;7;2024;Sabtu;17;Tokopedia;ONLINE;Tokopedia - Semarang;Online;Semarang;Jawa Tengah;CUST04693;Pria;35-44;Non-Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;2;159000;151050;5;302100;130000;20000;10573;2000;162573;139527;46.19;COD;Weekend Sale
ORD031318;27/07/2024 18:00;27/07/2024;July;7;2024;Sabtu;18;Toko;STR015;Nexus Retail Balikpapan;Mall;Balikpapan;Kalimantan Timur;CUST07049;Wanita;35-44;Non-Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;2;399000;379050;5;758100;360000;0;0;0;360000;398100;52.51;Debit;Weekend Sale
ORD031319;27/07/2024 18:05;27/07/2024;July;7;2024;Sabtu;18;Shopee;ONLINE;Shopee - Balikpapan;Online;Balikpapan;Kalimantan Timur;CUST00527;Pria;18-24;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;1;29000;26100;10;26100;10000;18000;1044;2000;31044;-4944;-18.94;COD;Weekend Sale
ORD031320;27/07/2024 18:10;27/07/2024;July;7;2024;Sabtu;18;Toko;STR006;Nexus Retail Yogyakarta;Standalone;Yogyakarta;DI Yogyakarta;CUST02622;Pria;45-54;Member;PRD006;Jaket Denim Lokal;Apparel;Jaket;Nexus;1;349000;331550;5;331550;160000;0;0;0;160000;171550;51.74;QRIS;Weekend Sale
ORD031321;27/07/2024 18:13;27/07/2024;July;7;2024;Sabtu;18;Shopee;ONLINE;Shopee - Malang;Online;Malang;Jawa Timur;CUST02983;Wanita;25-34;Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;5;189000;179550;5;897750;425000;18000;35910;4000;482910;414840;46.21;COD;Weekend Sale
ORD031322;27/07/2024 18:14;27/07/2024;July;7;2024;Sabtu;18;Toko;STR011;Nexus Retail Tangerang;Mall;Tangerang;Banten;CUST04171;Wanita;25-34;Non-Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;1;99000;89100;10;89100;45000;0;0;0;45000;44100;49.49;Kartu Kredit;Weekend Sale
ORD031323;27/07/2024 18:16;27/07/2024;July;7;2024;Sabtu;18;Toko;STR001;Nexus Retail Sudirman;Mall;Jakarta;DKI Jakarta;CUST00231;Pria;45-54;Non-Member;PRD014;Kacamata Fashion;Aksesoris;Kacamata;Nexus Eye;1;199000;199000;0;199000;70000;0;0;0;70000;129000;64.82;Kartu Kredit;Normal
ORD031324;27/07/2024 18:16;27/07/2024;July;7;2024;Sabtu;18;Tokopedia;ONLINE;Tokopedia - Batam;Online;Batam;Kepulauan Riau;CUST01219;Pria;25-34;Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;1;99000;84150;15;84150;45000;30000;2945;3000;80945;3205;3.81;GoPay;Weekend Sale
ORD031325;27/07/2024 18:30;27/07/2024;July;7;2024;Sabtu;18;Shopee;ONLINE;Shopee - Denpasar;Online;Denpasar;Bali;CUST05041;Pria;55+;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;1;249000;249000;0;249000;120000;25000;9960;2000;156960;92040;36.96;ShopeePay;Normal
ORD031326;27/07/2024 18:36;27/07/2024;July;7;2024;Sabtu;18;Toko;STR010;Nexus Retail Bekasi;Mall;Bekasi;Jawa Barat;CUST05550;Wanita;25-34;Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;2;29000;24650;15;49300;20000;0;0;0;20000;29300;59.43;QRIS;Weekend Sale
ORD031327;27/07/2024 19:08;27/07/2024;July;7;2024;Sabtu;19;Tokopedia;ONLINE;Tokopedia - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST04691;Wanita;25-34;Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;1;189000;179550;5;179550;85000;35000;6284;2000;128284;51266;28.55;COD;Weekend Sale
ORD031328;27/07/2024 19:24;27/07/2024;July;7;2024;Sabtu;19;Shopee;ONLINE;Shopee - Surabaya;Online;Surabaya;Jawa Timur;CUST00457;Pria;18-24;Non-Member;PRD020;Notebook Daur Ulang;Stationery;Notebook;Nexus Write;1;49000;46550;5;46550;20000;12000;1862;4000;37862;8688;18.66;Transfer;Normal
ORD031329;27/07/2024 19:24;27/07/2024;July;7;2024;Sabtu;19;Shopee;ONLINE;Shopee - Bandung;Online;Bandung;Jawa Barat;CUST06198;Wanita;18-24;Non-Member;PRD019;Bantal Sofa Batik;Home;Dekorasi;Nexus Home;3;119000;107100;10;321300;135000;15000;12852;4000;166852;154448;48.07;Transfer;Weekend Sale
ORD031330;27/07/2024 19:31;27/07/2024;July;7;2024;Sabtu;19;Shopee;ONLINE;Shopee - Bogor;Online;Bogor;Jawa Barat;CUST02638;Wanita;35-44;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;1;259000;233100;10;233100;110000;10000;9324;3000;132324;100776;43.23;Kartu Kredit;Normal
ORD031331;27/07/2024 19:39;27/07/2024;July;7;2024;Sabtu;19;Website;ONLINE;Website - Lampung;Online;Lampung;Lampung;CUST07554;Wanita;35-44;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;1;279000;265050;5;265050;130000;18000;6626;3000;157626;107424;40.53;QRIS;Normal
ORD031332;27/07/2024 19:41;27/07/2024;July;7;2024;Sabtu;19;Website;ONLINE;Website - Solo;Online;Solo;Jawa Tengah;CUST03992;Pria;25-34;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;5;279000;237150;15;1185750;650000;18000;29643;2000;699643;486107;41.0;Transfer;Weekend Sale
ORD031333;27/07/2024 19:44;27/07/2024;July;7;2024;Sabtu;19;Shopee;ONLINE;Shopee - Depok;Online;Depok;Jawa Barat;CUST07857;Wanita;35-44;Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;69000;0;138000;50000;9000;5520;4000;68520;69480;50.35;ShopeePay;Normal
ORD031334;27/07/2024 19:54;27/07/2024;July;7;2024;Sabtu;19;Toko;STR012;Nexus Retail Depok;Ruko;Depok;Jawa Barat;CUST06794;Wanita;45-54;Member;PRD022;Pensil Set Eco;Stationery;Alat Tulis;Nexus Write;1;39000;35100;10;35100;15000;0;0;0;15000;20100;57.26;Kartu Kredit;Normal
ORD031335;27/07/2024 20:01;27/07/2024;July;7;2024;Sabtu;20;Toko;STR008;Nexus Retail Denpasar;Ruko;Denpasar;Bali;CUST01863;Pria;25-34;Non-Member;PRD011;Totebag Kanvas;Aksesoris;Tas;Nexus Bag;1;89000;80100;10;80100;35000;0;0;0;35000;45100;56.3;Debit;Normal
ORD031336;27/07/2024 20:12;27/07/2024;July;7;2024;Sabtu;20;Tokopedia;ONLINE;Tokopedia - Bandung;Online;Bandung;Jawa Barat;CUST06269;Wanita;35-44;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;5;29000;27550;5;137750;50000;12000;4821;4000;70821;66929;48.59;Kartu Kredit;Normal
ORD031337;27/07/2024 20:31;27/07/2024;July;7;2024;Sabtu;20;Shopee;ONLINE;Shopee - Cirebon;Online;Cirebon;Jawa Barat;CUST00936;Wanita;18-24;Member;PRD013;Ikat Pinggang Kulit;Aksesoris;Belt;Nexus Leather;3;149000;141550;5;424650;180000;9000;16986;3000;208986;215664;50.79;COD;Weekend Sale
ORD031338;27/07/2024 20:39;27/07/2024;July;7;2024;Sabtu;20;Toko;STR011;Nexus Retail Tangerang;Mall;Tangerang;Banten;CUST04105;Pria;35-44;Member;PRD021;Planner Tahunan;Stationery;Planner;Nexus Write;1;129000;116100;10;116100;50000;0;0;0;50000;66100;56.93;Kartu Kredit;Weekend Sale
ORD031339;27/07/2024 20:47;27/07/2024;July;7;2024;Sabtu;20;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST06884;Wanita;35-44;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;2;249000;236550;5;473100;240000;0;0;0;240000;233100;49.27;Debit;Normal
ORD031340;27/07/2024 20:47;27/07/2024;July;7;2024;Sabtu;20;Shopee;ONLINE;Shopee - Padang;Online;Padang;Sumatera Barat;CUST00665;Pria;25-34;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;2;69000;65550;5;131100;50000;30000;5244;3000;88244;42856;32.69;ShopeePay;Normal
ORD031341;27/07/2024 21:04;27/07/2024;July;7;2024;Sabtu;21;Toko;STR014;Nexus Retail Malang;Standalone;Malang;Jawa Timur;CUST01419;Pria;18-24;Non-Member;PRD009;Tas Kanvas Lokal;Aksesoris;Tas;Nexus Bag;1;179000;179000;0;179000;80000;0;0;0;80000;99000;55.31;Cash;Normal
ORD031342;27/07/2024 21:14;27/07/2024;July;7;2024;Sabtu;21;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST05745;Wanita;25-34;Non-Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;3;69000;65550;5;196650;75000;0;0;0;75000;121650;61.86;Cash;Weekend Sale
ORD031343;27/07/2024 21:16;27/07/2024;July;7;2024;Sabtu;21;Tokopedia;ONLINE;Tokopedia - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST03013;Wanita;25-34;Non-Member;PRD023;Sticky Notes Lucu;Stationery;Notes;Nexus Write;4;29000;27550;5;110200;40000;25000;3857;2000;70857;39343;35.7;Transfer;Weekend Sale
ORD031344;27/07/2024 21:21;27/07/2024;July;7;2024;Sabtu;21;Toko;STR011;Nexus Retail Tangerang;Mall;Tangerang;Banten;CUST03724;Pria;18-24;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;1;129000;122550;5;122550;50000;0;0;0;50000;72550;59.2;QRIS;Normal
ORD031345;27/07/2024 21:22;27/07/2024;July;7;2024;Sabtu;21;Tokopedia;ONLINE;Tokopedia - Makassar;Online;Makassar;Sulawesi Selatan;CUST01689;Wanita;35-44;Non-Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;1;189000;179550;5;179550;75000;35000;6284;3000;119284;60266;33.57;Kartu Kredit;Normal
ORD031346;27/07/2024 21:42;27/07/2024;July;7;2024;Sabtu;21;Toko;STR011;Nexus Retail Tangerang;Mall;Tangerang;Banten;CUST05174;Pria;25-34;Non-Member;PRD020;Notebook Daur Ulang;Stationery;Notebook;Nexus Write;1;49000;46550;5;46550;20000;0;0;0;20000;26550;57.04;Cash;Normal
ORD031347;27/07/2024 21:43;27/07/2024;July;7;2024;Sabtu;21;Tokopedia;ONLINE;Tokopedia - Semarang;Online;Semarang;Jawa Tengah;CUST05636;Wanita;35-44;Non-Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;4;399000;399000;0;1596000;720000;12000;55860;4000;791860;804140;50.38;Transfer;Normal
ORD031348;27/07/2024 21:44;27/07/2024;July;7;2024;Sabtu;21;Toko;STR009;Nexus Retail Palembang;Mall;Palembang;Sumatera Selatan;CUST07096;Pria;35-44;Non-Member;PRD017;Lilin Aromaterapi;Home;Aroma;Nexus Scent;1;89000;89000;0;89000;30000;0;0;0;30000;59000;66.29;Cash;Normal
ORD031349;27/07/2024 21:46;27/07/2024;July;7;2024;Sabtu;21;Shopee;ONLINE;Shopee - Yogyakarta;Online;Yogyakarta;DI Yogyakarta;CUST02674;Pria;25-34;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;4;259000;259000;0;1036000;440000;15000;41440;5000;501440;534560;51.6;ShopeePay;Normal
ORD031350;27/07/2024 21:47;27/07/2024;July;7;2024;Sabtu;21;Shopee;ONLINE;Shopee - Palembang;Online;Palembang;Sumatera Selatan;CUST03581;Wanita;18-24;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;3;279000;265050;5;795150;390000;18000;31806;4000;443806;351344;44.19;Kartu Kredit;Weekend Sale
ORD031351;27/07/2024 21:47;27/07/2024;July;7;2024;Sabtu;21;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST02751;Pria;35-44;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;2;249000;236550;5;473100;240000;0;0;0;240000;233100;49.27;QRIS;Weekend Sale
ORD031352;27/07/2024 21:49;27/07/2024;July;7;2024;Sabtu;21;Shopee;ONLINE;Shopee - Solo;Online;Solo;Jawa Tengah;CUST06800;Pria;25-34;Member;PRD011;Totebag Kanvas;Aksesoris;Tas;Nexus Bag;1;89000;75650;15;75650;35000;18000;3026;5000;61026;14624;19.33;COD;Weekend Sale
ORD031353;27/07/2024 21:51;27/07/2024;July;7;2024;Sabtu;21;Tokopedia;ONLINE;Tokopedia - Bogor;Online;Bogor;Jawa Barat;CUST05577;Pria;18-24;Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;1;399000;359100;10;359100;180000;15000;12568;4000;211568;147532;41.08;Kartu Kredit;Weekend Sale
ORD031354;28/07/2024 08:12;28/07/2024;July;7;2024;Minggu;8;Toko;STR008;Nexus Retail Denpasar;Ruko;Denpasar;Bali;CUST04472;Pria;25-34;Non-Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;3;189000;189000;0;567000;225000;0;0;0;225000;342000;60.32;Kartu Kredit;Normal
ORD031355;28/07/2024 08:18;28/07/2024;July;7;2024;Minggu;8;Toko;STR001;Nexus Retail Sudirman;Mall;Jakarta;DKI Jakarta;CUST05530;Pria;25-34;Non-Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;2;129000;122550;5;245100;110000;0;0;0;110000;135100;55.12;Kartu Kredit;Normal
ORD031356;28/07/2024 08:21;28/07/2024;July;7;2024;Minggu;8;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST03300;Wanita;55+;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;5;129000;116100;10;580500;250000;0;0;0;250000;330500;56.93;Kartu Kredit;Weekend Sale
ORD031357;28/07/2024 08:24;28/07/2024;July;7;2024;Minggu;8;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST06807;Pria;25-34;Non-Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;4;129000;109650;15;438600;200000;0;0;0;200000;238600;54.4;QRIS;Weekend Sale
ORD031358;28/07/2024 08:32;28/07/2024;July;7;2024;Minggu;8;Shopee;ONLINE;Shopee - Pekanbaru;Online;Pekanbaru;Riau;CUST03603;Wanita;35-44;Non-Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;4;259000;233100;10;932400;440000;22000;37296;5000;504296;428104;45.91;ShopeePay;Weekend Sale
ORD031359;28/07/2024 08:59;28/07/2024;July;7;2024;Minggu;8;Tokopedia;ONLINE;Tokopedia - Palembang;Online;Palembang;Sumatera Selatan;CUST02245;Pria;18-24;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;2;279000;279000;0;558000;260000;18000;19530;3000;300530;257470;46.14;GoPay;Normal
ORD031360;28/07/2024 08:59;28/07/2024;July;7;2024;Minggu;8;Tokopedia;ONLINE;Tokopedia - Bandung;Online;Bandung;Jawa Barat;CUST00495;Pria;35-44;Non-Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;1;159000;151050;5;151050;65000;12000;5286;2000;84286;66764;44.2;COD;Weekend Sale
ORD031361;28/07/2024 09:05;28/07/2024;July;7;2024;Minggu;9;Tokopedia;ONLINE;Tokopedia - Denpasar;Online;Denpasar;Bali;CUST02259;Wanita;18-24;Non-Member;PRD006;Jaket Denim Lokal;Apparel;Jaket;Nexus;1;349000;314100;10;314100;160000;25000;10993;3000;198993;115107;36.65;GoPay;Normal
ORD031362;28/07/2024 09:11;28/07/2024;July;7;2024;Minggu;9;Tokopedia;ONLINE;Tokopedia - Surabaya;Online;Surabaya;Jawa Timur;CUST03390;Pria;55+;Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;3;99000;99000;0;297000;135000;18000;10395;5000;168395;128605;43.3;COD;Normal
ORD031363;28/07/2024 09:16;28/07/2024;July;7;2024;Minggu;9;Tokopedia;ONLINE;Tokopedia - Makassar;Online;Makassar;Sulawesi Selatan;CUST03599;Wanita;45-54;Non-Member;PRD024;Sneakers Lokal;Footwear;Sneakers;Nexus Step;2;399000;359100;10;718200;360000;22000;25137;5000;412137;306063;42.62;COD;Weekend Sale
ORD031364;28/07/2024 09:23;28/07/2024;July;7;2024;Minggu;9;Shopee;ONLINE;Shopee - Pontianak;Online;Pontianak;Kalimantan Barat;CUST01312;Wanita;18-24;Non-Member;PRD022;Pensil Set Eco;Stationery;Alat Tulis;Nexus Write;5;39000;37050;5;185250;75000;35000;7410;3000;120410;64840;35.0;Transfer;Weekend Sale
ORD031365;28/07/2024 09:29;28/07/2024;July;7;2024;Minggu;9;Website;ONLINE;Website - Cirebon;Online;Cirebon;Jawa Barat;CUST05413;Wanita;35-44;Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;1;279000;265050;5;265050;130000;10000;6626;4000;150626;114424;43.17;Kartu Kredit;Normal
ORD031366;28/07/2024 09:31;28/07/2024;July;7;2024;Minggu;9;Shopee;ONLINE;Shopee - Depok;Online;Depok;Jawa Barat;CUST04120;Pria;25-34;Non-Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;1;399000;359100;10;359100;180000;9000;14364;4000;207364;151736;42.25;Kartu Kredit;Weekend Sale
ORD031367;28/07/2024 09:43;28/07/2024;July;7;2024;Minggu;9;Shopee;ONLINE;Shopee - Bandung;Online;Bandung;Jawa Barat;CUST07113;Pria;45-54;Non-Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;1;159000;135150;15;135150;65000;12000;5406;3000;85406;49744;36.81;Transfer;Weekend Sale
ORD031368;28/07/2024 09:45;28/07/2024;July;7;2024;Minggu;9;Tokopedia;ONLINE;Tokopedia - Banjarmasin;Online;Banjarmasin;Kalimantan Selatan;CUST05694;Pria;18-24;Non-Member;PRD013;Ikat Pinggang Kulit;Aksesoris;Belt;Nexus Leather;2;149000;134100;10;268200;120000;25000;9387;5000;159387;108813;40.57;GoPay;Weekend Sale
ORD031369;28/07/2024 09:46;28/07/2024;July;7;2024;Minggu;9;Shopee;ONLINE;Shopee - Balikpapan;Online;Balikpapan;Kalimantan Timur;CUST01448;Pria;25-34;Member;PRD015;Tumbler Stainless;Home;Drinkware;Nexus Home;1;129000;122550;5;122550;50000;30000;4902;2000;86902;35648;29.09;COD;Weekend Sale
ORD031370;28/07/2024 09:51;28/07/2024;July;7;2024;Minggu;9;Shopee;ONLINE;Shopee - Semarang;Online;Semarang;Jawa Tengah;CUST06208;Pria;45-54;Member;PRD010;Topi Snapback;Aksesoris;Topi;Nexus;2;79000;71100;10;142200;60000;18000;5688;5000;88688;53512;37.63;Transfer;Weekend Sale
ORD031371;28/07/2024 10:21;28/07/2024;July;7;2024;Minggu;10;Shopee;ONLINE;Shopee - Yogyakarta;Online;Yogyakarta;DI Yogyakarta;CUST00490;Pria;35-44;Non-Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;3;189000;179550;5;538650;225000;15000;21546;5000;266546;272104;50.52;Kartu Kredit;Normal
ORD031372;28/07/2024 10:22;28/07/2024;July;7;2024;Minggu;10;Toko;STR013;Nexus Retail Bogor;Mall;Bogor;Jawa Barat;CUST04132;Pria;18-24;Member;PRD025;Sandal Kulit;Footwear;Sandal;Nexus Step;2;189000;189000;0;378000;150000;0;0;0;150000;228000;60.32;QRIS;Normal
ORD031373;28/07/2024 10:23;28/07/2024;July;7;2024;Minggu;10;Tokopedia;ONLINE;Tokopedia - Pekanbaru;Online;Pekanbaru;Riau;CUST07509;Pria;18-24;Member;PRD012;Dompet Kulit Lokal;Aksesoris;Dompet;Nexus Leather;2;259000;246050;5;492100;220000;22000;17223;4000;263223;228877;46.51;Transfer;Weekend Sale
ORD031374;28/07/2024 10:32;28/07/2024;July;7;2024;Minggu;10;Website;ONLINE;Website - Bogor;Online;Bogor;Jawa Barat;CUST01247;Pria;18-24;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;3;249000;224100;10;672300;360000;9000;16807;3000;388807;283493;42.17;QRIS;Normal
ORD031375;28/07/2024 10:42;28/07/2024;July;7;2024;Minggu;10;Tokopedia;ONLINE;Tokopedia - Lampung;Online;Lampung;Lampung;CUST01528;Pria;18-24;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;4;249000;249000;0;996000;480000;35000;34860;3000;552860;443140;44.49;Transfer;Normal
ORD031376;28/07/2024 10:44;28/07/2024;July;7;2024;Minggu;10;Toko;STR014;Nexus Retail Malang;Standalone;Malang;Jawa Timur;CUST02582;Pria;25-34;Non-Member;PRD001;Kaos Polos Katun Lokal;Apparel;Kaos;Nexus;3;99000;94050;5;282150;135000;0;0;0;135000;147150;52.15;Cash;Weekend Sale
ORD031377;28/07/2024 10:53;28/07/2024;July;7;2024;Minggu;10;Website;ONLINE;Website - Pekanbaru;Online;Pekanbaru;Riau;CUST03247;Wanita;35-44;Non-Member;PRD010;Topi Snapback;Aksesoris;Topi;Nexus;1;79000;71100;10;71100;30000;18000;1777;3000;52777;18323;25.77;QRIS;Weekend Sale
ORD031378;28/07/2024 10:56;28/07/2024;July;7;2024;Minggu;10;Shopee;ONLINE;Shopee - Medan;Online;Medan;Sumatera Utara;CUST07629;Wanita;25-34;Non-Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;2;189000;160650;15;321300;170000;22000;12852;3000;207852;113448;35.31;Kartu Kredit;Weekend Sale
ORD031379;28/07/2024 10:57;28/07/2024;July;7;2024;Minggu;10;Shopee;ONLINE;Shopee - Manado;Online;Manado;Sulawesi Utara;CUST02867;Wanita;25-34;Non-Member;PRD022;Pensil Set Eco;Stationery;Alat Tulis;Nexus Write;3;39000;33150;15;99450;45000;25000;3978;2000;75978;23472;23.6;Kartu Kredit;Weekend Sale
ORD031380;28/07/2024 11:00;28/07/2024;July;7;2024;Minggu;11;Shopee;ONLINE;Shopee - Manado;Online;Manado;Sulawesi Utara;CUST01061;Pria;18-24;Member;PRD016;Mug Keramik Lokal;Home;Drinkware;Nexus Home;1;69000;69000;0;69000;25000;25000;2760;3000;55760;13240;19.19;ShopeePay;Normal
ORD031381;28/07/2024 11:06;28/07/2024;July;7;2024;Minggu;11;Tokopedia;ONLINE;Tokopedia - Solo;Online;Solo;Jawa Tengah;CUST00150;Pria;25-34;Non-Member;PRD010;Topi Snapback;Aksesoris;Topi;Nexus;1;79000;71100;10;71100;30000;18000;2488;3000;53488;17612;24.77;OVO;Weekend Sale
ORD031382;28/07/2024 11:10;28/07/2024;July;7;2024;Minggu;11;Toko;STR005;Nexus Retail Semarang;Mall;Semarang;Jawa Tengah;CUST05019;Pria;25-34;Non-Member;PRD004;Celana Chino Lokal;Apparel;Celana;Nexus;2;279000;265050;5;530100;260000;0;0;0;260000;270100;50.95;Debit;Normal
ORD031383;28/07/2024 11:13;28/07/2024;July;7;2024;Minggu;11;Shopee;ONLINE;Shopee - Solo;Online;Solo;Jawa Tengah;CUST05026;Wanita;25-34;Non-Member;PRD019;Bantal Sofa Batik;Home;Dekorasi;Nexus Home;1;119000;119000;0;119000;45000;18000;4760;5000;72760;46240;38.86;COD;Normal
ORD031384;28/07/2024 11:18;28/07/2024;July;7;2024;Minggu;11;Tokopedia;ONLINE;Tokopedia - Cirebon;Online;Cirebon;Jawa Barat;CUST02989;Wanita;18-24;Member;PRD018;Diffuser Set;Home;Aroma;Nexus Scent;1;159000;159000;0;159000;65000;15000;5565;5000;90565;68435;43.04;GoPay;Normal
ORD031385;28/07/2024 11:25;28/07/2024;July;7;2024;Minggu;11;Toko;STR001;Nexus Retail Sudirman;Mall;Jakarta;DKI Jakarta;CUST03073;Pria;25-34;Member;PRD026;Sepatu Slip On;Footwear;Slip On;Nexus Step;2;279000;279000;0;558000;240000;0;0;0;240000;318000;56.99;QRIS;Normal
ORD031386;28/07/2024 11:37;28/07/2024;July;7;2024;Minggu;11;Toko;STR002;Nexus Retail Bandung;Mall;Bandung;Jawa Barat;CUST01717;Pria;25-34;Member;PRD017;Lilin Aromaterapi;Home;Aroma;Nexus Scent;1;89000;75650;15;75650;30000;0;0;0;30000;45650;60.34;Cash;Weekend Sale
ORD031387;28/07/2024 11:40;28/07/2024;July;7;2024;Minggu;11;Website;ONLINE;Website - Jakarta;Online;Jakarta;DKI Jakarta;CUST01161;Pria;25-34;Member;PRD007;Kaos Oversize Lokal;Apparel;Kaos;Nexus;3;129000;122550;5;367650;165000;9000;9191;5000;188191;179459;48.81;QRIS;Normal
ORD031388;28/07/2024 11:58;28/07/2024;July;7;2024;Minggu;11;Tokopedia;ONLINE;Tokopedia - Manado;Online;Manado;Sulawesi Utara;CUST02096;Pria;35-44;Member;PRD021;Planner Tahunan;Stationery;Planner;Nexus Write;2;129000;122550;5;245100;100000;35000;8578;2000;145578;99522;40.6;OVO;Weekend Sale
ORD031389;28/07/2024 11:59;28/07/2024;July;7;2024;Minggu;11;Shopee;ONLINE;Shopee - Bekasi;Online;Bekasi;Jawa Barat;CUST01586;Pria;25-34;Non-Member;PRD020;Notebook Daur Ulang;Stationery;Notebook;Nexus Write;2;49000;46550;5;93100;40000;9000;3724;3000;55724;37376;40.15;ShopeePay;Normal
ORD031390;28/07/2024 12:03;28/07/2024;July;7;2024;Minggu;12;Shopee;ONLINE;Shopee - Makassar;Online;Makassar;Sulawesi Selatan;CUST07270;Wanita;35-44;Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;1;399000;359100;10;359100;180000;35000;14364;3000;232364;126736;35.29;COD;Normal
ORD031391;28/07/2024 12:11;28/07/2024;July;7;2024;Minggu;12;Shopee;ONLINE;Shopee - Yogyakarta;Online;Yogyakarta;DI Yogyakarta;CUST05121;Pria;25-34;Non-Member;PRD008;Polo Shirt Premium;Apparel;Polo;Nexus;2;189000;179550;5;359100;170000;18000;14364;3000;205364;153736;42.81;COD;Weekend Sale
ORD031392;28/07/2024 12:21;28/07/2024;July;7;2024;Minggu;12;Tokopedia;ONLINE;Tokopedia - Padang;Online;Padang;Sumatera Barat;CUST02583;Pria;18-24;Non-Member;PRD017;Lilin Aromaterapi;Home;Aroma;Nexus Scent;1;89000;80100;10;80100;30000;25000;2803;4000;61803;18297;22.84;COD;Weekend Sale
ORD031393;28/07/2024 12:34;28/07/2024;July;7;2024;Minggu;12;Website;ONLINE;Website - Malang;Online;Malang;Jawa Timur;CUST04555;Pria;35-44;Non-Member;PRD005;Dress Batik Modern;Apparel;Dress;Batik Nexus;2;399000;399000;0;798000;360000;20000;19950;5000;404950;393050;49.25;Kartu Kredit;Normal
ORD031394;28/07/2024 12:40;28/07/2024;July;7;2024;Minggu;12;Website;ONLINE;Website - Denpasar;Online;Denpasar;Bali;CUST05159;Wanita;25-34;Non-Member;PRD002;Hoodie Lokal Premium;Apparel;Hoodie;Nexus;3;249000;224100;10;672300;360000;35000;16807;3000;414807;257493;38.3;Kartu Kredit;Weekend Sale
